-1.808835566043853760e-01, 3.705802559852600098e-02, -1.917071342468261719e-01, 1.014307960867881775e-01, -3.574825078248977661e-02, -7.613718509674072266e-03, 1.687231659889221191e-01, 1.865537315607070923e-01, 9.328097105026245117e-02, 2.837065979838371277e-02, -1.250168085098266602e-01, -1.451946049928665161e-01, 3.266187757253646851e-02, 1.122802719473838806e-01, 1.713393628597259521e-01, -2.131495177745819092e-01, -8.713562041521072388e-02, -3.663500770926475525e-02, -1.413243412971496582e-01, -1.151984781026840210e-01, 1.107015907764434814e-01, 1.047406867146492004e-01, 6.918814033269882202e-02, -1.454804092645645142e-01, 1.422801762819290161e-01, 1.745298802852630615e-01, 1.532995849847793579e-01, 6.666162610054016113e-02, 1.408544182777404785e-01, 1.094847321510314941e-01, -1.491236388683319092e-01, -1.566362977027893066e-01
1.705812364816665649e-01, -5.167125537991523743e-02, 1.957274526357650757e-01, 6.322418898344039917e-02, 3.862585127353668213e-02, 1.186295747756958008e-01, -1.481335908174514771e-01, 1.420309394598007202e-01, 3.325715661048889160e-02, 1.117866933345794678e-01, -8.664384484291076660e-02, -1.427801996469497681e-01, -1.262479275465011597e-01, -9.517389535903930664e-02, -7.446841895580291748e-02, -2.155692502856254578e-02, 5.609137192368507385e-02, -7.994236052036285400e-02, -9.706808626651763916e-02, 5.064299702644348145e-02, -1.322808265686035156e-01, 9.115464985370635986e-02, -1.941687911748886108e-01, 3.273310512304306030e-02, 1.712758690118789673e-01, 1.735322326421737671e-01, -3.670394420623779297e-02, -2.030340582132339478e-01, -3.624139726161956787e-02, -7.007203251123428345e-02, -2.000383883714675903e-01, -8.736924082040786743e-02
1.926344186067581177e-01, -9.945417754352092743e-03, 3.567896410822868347e-02, 1.292569339275360107e-01, 9.786468744277954102e-02, 5.142730474472045898e-02, 1.318468302488327026e-01, 2.762842550873756409e-02, -8.547198772430419922e-02, -1.837066560983657837e-01, -1.526802033185958862e-01, 1.452949345111846924e-01, -4.920033365488052368e-02, 1.606115996837615967e-01, -9.263044595718383789e-02, 2.861786074936389923e-02, 1.634834110736846924e-01, -9.761145338416099548e-03, 2.138669192790985107e-01, 1.933105289936065674e-01, 1.289618313312530518e-01, 1.656104773283004761e-01, 3.280070424079895020e-02, -9.319847077131271362e-02, -4.980340972542762756e-02, 4.010870680212974548e-02, 1.182097867131233215e-01, -2.113211452960968018e-01, -7.361385971307754517e-02, 1.812099963426589966e-01, 1.487636268138885498e-01, -1.418232172727584839e-01
4.448470473289489746e-02, 2.449265681207180023e-03, 6.627135723829269409e-02, 1.785748600959777832e-01, -1.631422527134418488e-02, 6.037595868110656738e-02, 1.259349733591079712e-01, 9.362547658383846283e-03, -1.676267087459564209e-01, 1.267164647579193115e-01, 1.544263809919357300e-01, -1.223522350192070007e-01, 1.730653345584869385e-01, 6.574098765850067139e-02, 1.610656827688217163e-01, -3.241523355245590210e-02, 1.414187066256999969e-02, -9.280005097389221191e-02, 1.009563431143760681e-01, -1.299094855785369873e-01, 1.072814837098121643e-01, 1.167992874979972839e-02, -7.656337320804595947e-02, -2.523330785334110260e-02, -1.870904266834259033e-01, 2.196281217038631439e-02, -1.320221722126007080e-01, -1.480261683464050293e-01, -1.492360681295394897e-01, 2.153661251068115234e-01, -7.428783178329467773e-02, 1.077263280749320984e-01
-5.172881111502647400e-02, 2.170947343111038208e-01, 4.605334624648094177e-02, 4.599615931510925293e-02, -1.525188982486724854e-01, 1.620270013809204102e-01, -9.464284777641296387e-02, 9.390199184417724609e-02, -3.864321112632751465e-02, -3.672828152775764465e-02, -1.325721591711044312e-01, -4.745097830891609192e-03, -2.061015516519546509e-01, -1.025510057806968689e-01, -2.002884745597839355e-01, 1.771629899740219116e-01, 4.073619470000267029e-02, -1.328948289155960083e-01, 1.560188978910446167e-01, 1.331716775894165039e-04, -1.176398694515228271e-01, 1.830526292324066162e-01, 1.406282037496566772e-01, -2.015944942831993103e-02, -1.490683853626251221e-01, 1.262423233129084110e-03, 1.478462964296340942e-01, 1.725837886333465576e-01, 2.050340324640274048e-01, 1.078057289123535156e-01, 8.007368445396423340e-02, -9.675254672765731812e-02
1.965421587228775024e-01, -1.636070609092712402e-01, 1.544618513435125351e-02, 2.048489749431610107e-01, -5.916108191013336182e-02, 1.893872618675231934e-01, 9.865088015794754028e-02, -1.459752768278121948e-01, 1.858330070972442627e-01, 7.928916066884994507e-02, -1.563392132520675659e-01, -8.687697350978851318e-02, -1.527139097452163696e-01, 1.240003630518913269e-01, -1.377584636211395264e-01, 9.543526917695999146e-02, -2.357869148254394531e-01, 2.626705728471279144e-02, 1.984798312187194824e-01, -1.305458247661590576e-01, 1.271841526031494141e-01, 5.866856500506401062e-02, 9.079398214817047119e-02, -2.039709538221359253e-01, 1.389561295509338379e-01, 1.277484744787216187e-01, 1.299461126327514648e-01, -1.071536540985107422e-01, -1.249042004346847534e-01, -6.620608270168304443e-02, -4.974809661507606506e-02, 2.588177658617496490e-02
-1.401412952691316605e-02, -2.012530416250228882e-01, -1.829767823219299316e-01, -7.804043591022491455e-02, 1.511193215847015381e-01, 8.872339129447937012e-02, 8.574654161930084229e-02, 1.336364448070526123e-01, 1.607718765735626221e-01, 4.238721355795860291e-02, -1.793955564498901367e-01, -1.785976290702819824e-01, -2.017457485198974609e-01, -1.194154396653175354e-01, 2.004378437995910645e-01, 6.508867442607879639e-02, 1.347958669066429138e-02, -1.034116819500923157e-01, 3.230068460106849670e-02, 7.095357775688171387e-02, -6.083279848098754883e-02, 1.939479708671569824e-01, 9.920343756675720215e-02, 1.563940346240997314e-01, 3.143236413598060608e-02, 7.614234834909439087e-02, -1.798096746206283569e-01, 3.773298859596252441e-02, 4.054447636008262634e-02, 1.690365374088287354e-01, -2.156310230493545532e-01, 2.143448684364557266e-03
5.391107499599456787e-02, 3.751778230071067810e-02, -1.634270548820495605e-01, 1.998024135828018188e-01, -1.365552842617034912e-01, -7.530716061592102051e-02, 1.137531623244285583e-01, 1.880928575992584229e-01, -2.077194601297378540e-01, 2.430681139230728149e-02, -9.318903088569641113e-02, 2.794119343161582947e-02, -1.010980829596519470e-01, 1.528252959251403809e-01, -5.980925634503364563e-02, 1.909127235412597656e-01, 6.608805060386657715e-02, -9.760059416294097900e-02, 1.379506587982177734e-01, 1.729492545127868652e-01, 6.431251764297485352e-02, -4.633070528507232666e-02, -6.156407669186592102e-02, 2.110285907983779907e-01, -1.192489266395568848e-01, 1.018867790699005127e-01, -1.075433269143104553e-01, -1.096211373805999756e-02, 5.817962810397148132e-02, -1.668301969766616821e-01, 9.974538534879684448e-02, 2.589852362871170044e-02
-6.838887184858322144e-02, 4.266023263335227966e-02, -7.111629005521535873e-03, -5.060126259922981262e-02, -1.973746418952941895e-01, -3.202074766159057617e-02, 9.795346111059188843e-02, 2.012614905834197998e-01, -5.181515216827392578e-02, -4.485499486327171326e-02, 1.858202069997787476e-01, -1.098001096397638321e-02, -2.143421769142150879e-02, 2.145728915929794312e-01, -1.746340095996856689e-01, -8.090133778750896454e-03, 7.015529274940490723e-02, 1.093179825693368912e-02, -1.568079888820648193e-01, -2.090788781642913818e-01, 1.157155409455299377e-01, -1.528251022100448608e-01, 2.848511561751365662e-02, 2.044069021940231323e-01, 1.977381110191345215e-01, -8.478794991970062256e-02, 1.942252218723297119e-01, 6.428673863410949707e-02, -1.871070452034473419e-02, -1.070943176746368408e-01, -8.627016097307205200e-02, -1.555133797228336334e-02
-1.090235412120819092e-01, -1.207713186740875244e-01, -1.654394343495368958e-02, -3.369328007102012634e-02, -1.987997069954872131e-02, -1.311917006969451904e-01, -1.079910472035408020e-01, 7.432892918586730957e-02, -1.873809546232223511e-01, 1.572721302509307861e-01, 7.451618090271949768e-03, 4.082592949271202087e-02, 1.881390661001205444e-01, 1.739243865013122559e-01, -5.070902407169342041e-02, 8.113102614879608154e-02, 7.558470591902732849e-03, 2.094644606113433838e-01, 5.467420443892478943e-02, 1.053656637668609619e-01, -4.509282484650611877e-02, 1.675947569310665131e-02, 2.443749457597732544e-02, -1.650124490261077881e-01, 4.802402853965759277e-02, -1.623467355966567993e-02, -7.663867622613906860e-02, -2.083829492330551147e-01, 5.287029594182968140e-02, -4.755209013819694519e-02, -6.406189501285552979e-02, -1.086512431502342224e-01
