acc_x_mean,acc_y_mean,acc_z_mean,gyro_x_mean,gyro_y_mean,gyro_z_mean,acc_x_std,acc_y_std,acc_z_std,gyro_x_std,gyro_y_std,gyro_z_std,acc_x_aad,acc_y_aad,acc_z_aad,gyro_x_aad,gyro_y_aad,gyro_z_aad,acc_x_min,acc_y_min,acc_z_min,gyro_x_min,gyro_y_min,gyro_z_min,acc_x_max,acc_y_max,acc_z_max,gyro_x_max,gyro_y_max,gyro_z_max,acc_x_maxmin_diff,acc_y_maxmin_diff,acc_z_maxmin_diff,gyro_x_maxmin_diff,gyro_y_maxmin_diff,gyro_z_maxmin_diff,acc_x_median,acc_y_median,acc_z_median,gyro_x_median,gyro_y_median,gyro_z_median,acc_x_mad,acc_y_mad,acc_z_mad,gyro_x_mad,gyro_y_mad,gyro_z_mad,acc_x_IQR,acc_y_IQR,acc_z_IQR,gyro_x_IQR,gyro_y_IQR,gyro_z_IQR,acc_x_neg_count,acc_y_neg_count,acc_z_neg_count,gyro_x_neg_count,gyro_y_neg_count,gyro_z_neg_count,acc_x_pos_count,acc_y_pos_count,acc_z_pos_count,gyro_x_pos_count,gyro_y_pos_count,gyro_z_pos_count,acc_x_above_mean,acc_y_above_mean,acc_z_above_mean,gyro_x_above_mean,gyro_y_above_mean,gyro_z_above_mean,acc_x_peak_count,acc_y_peak_count,acc_z_peak_count,gyro_x_peak_count,gyro_y_peak_count,gyro_z_peak_count,acc_x_skewness,acc_y_skewness,acc_z_skewness,gyro_x_skewness,gyro_y_skewness,gyro_z_skewness,acc_x_kurtosis,acc_y_kurtosis,acc_z_kurtosis,gyro_x_kurtosis,gyro_y_kurtosis,gyro_z_kurtosis,acc_x_energy,acc_y_energy,acc_z_energy,gyro_x_energy,gyro_y_energy,gyro_z_energy,acc_avg_result,gyro_avg_result,acc_sma,gyro_sma,labels
0.27825,-1.5355,2.36175,-0.0935,0.103,-0.2435,8.29521003,10.67451403,8.596758368,2.775511259,0.947826988,2.345739276,5.366575,8.824275,7.4614875,1.7809,0.49635,1.403275,-32.53,-35.98,-22.26,-8.76,-4.23,-8.75,21.78,10.33,13.2,4.64,3.11,2.13,54.31,46.31,35.46,13.4,7.34,10.88,-1.78,0.89,6.125,0.09,0.115,0.135,3.15,7.84,5.3,0.75,0.215,0.375,5.145,16.495,10.9475,1.425,0.41,0.72,22,19,17,12,9,9,18,21,23,27,30,30,18,21,23,28,21,33,12,7,10,6,13,8,-0.741322968,-1.206273981,-0.875645278,-1.370931883,-1.605604055,-2.519623578,5.283044636,1.785598072,-0.00219311,2.765867163,10.6506693,6.224209228,27.555173,46.521204,31.792847,3.084882,0.363594,2.224714,13.90682878,2.303058168,8.7608,1.41,1
0.39425,1.08775,3.50275,-0.27875,0.0705,-0.26675,5.117829075,9.211231592,7.223711992,2.53910928,1.368983108,1.942883665,4.240675,7.8610875,6.4298375,1.7008125,0.748975,1.1992875,-16.6,-27.07,-9.17,-8.76,-5.65,-7.78,10.25,11.27,15.9,2.67,4.16,2.75,26.85,38.34,25.07,11.43,9.81,10.53,-0.635,6.525,5.75,0.085,0.13,0.06,3.46,2.73,6.26,0.845,0.33,0.485,6.8475,14.15,11.11,1.6725,0.6525,1.0275,22,16,17,14,12,15,18,24,23,26,26,25,18,23,23,27,21,29,14,8,10,5,11,7,-0.5616909,-1.064326246,-0.285986035,-1.824323059,-1.523833049,-2.1072308,1.159183666,0.46312869,-1.126971947,3.85195506,7.611737589,5.035010112,10.539043,34.411995,25.780509,2.609911,0.751634,1.538381,12.42270977,2.250422418,7.6931,1.3888,1
1.0095,-1.55175,3.6525,-0.24975,-0.06625,-0.30325,5.169450624,10.41263533,8.20873186,2.824010878,0.716385677,2.299992812,4.19045,8.553575,7.156625,1.9096125,0.500625,1.4588625,-5.49,-36.29,-14.75,-8.76,-1.78,-7.71,13.37,12.44,21.06,3.23,2.32,1.89,18.86,48.73,35.81,11.99,4.1,9.6,-1.735,-3.895,7.77,0.215,0.06,0.195,2.9,7.285,4.035,0.83,0.295,0.4,5.17,16.0225,10.2375,1.1275,0.85,0.95,22,23,17,10,17,9,18,17,23,30,23,31,18,18,23,31,26,33,12,8,9,8,12,9,1.086378067,-0.887471096,-0.552441246,-1.672256367,0.033108272,-2.224628669,0.13615942,1.23920038,-0.368408405,2.481117946,2.430480369,3.931717338,11.096924,44.332361,32.289614,3.214965,0.207039,2.152771,13.49795743,2.331955469,8.2127,1.4115,1
0.911,0.08225,2.24025,-0.2695,0.117,-0.11425,6.817037773,10.04023169,7.42563448,3.044693704,1.367037307,2.376293214,5.526,8.206525,6.42425,2.195775,0.8233,1.52995,-15.82,-28.12,-11.95,-8.76,-5.93,-8.75,16.54,10.54,15.02,2.89,2.28,3.05,32.36,38.66,26.97,11.65,8.21,11.8,1.16,2.565,2.52,0.105,0.145,0.025,4.135,5.69,5.865,1.8,0.475,0.965,7.945,12.505,10.575,2.9725,0.7875,1.46,19,18,16,12,13,17,21,22,24,28,27,22,20,22,20,29,22,28,11,9,9,11,12,6,-0.036720177,-1.109711627,-0.421135825,-1.432261442,-2.399086985,-1.794140353,0.198934621,0.656611229,-0.864126897,1.330167435,8.112920151,3.962445525,18.92077,40.325207,24.063507,3.737116,0.752992,2.263929,13.20096553,2.887681672,8.1602,1.7739,1
0.68975,-0.73475,2.417,-0.292,0.03325,-0.40925,6.407528965,10.22320595,6.821050212,2.89764318,0.955456403,2.411273924,5.4577125,8.4727,6.2153,2.058,0.59345,1.6803375,-11.68,-25.63,-12.4,-8.76,-3.55,-8.75,17.06,10.17,13.22,2.83,1.44,1.8,28.74,35.8,25.62,11.59,4.99,10.55,-2.4,1.275,4.54,0.2,0.085,0.28,2.91,6.805,5.775,1.34,0.37,0.78,8.005,14.4725,10.7725,1.925,0.6475,1.25,23,18,18,12,11,13,17,22,22,28,29,27,17,24,22,30,28,31,12,10,8,7,10,6,0.765947088,-0.882464598,-0.38144599,-1.684415281,-1.871041895,-2.0190865,-0.058709093,-0.390152668,-1.064038871,2.080285506,4.367574744,3.565950838,16.612873,42.021519,20.947446,3.39264,0.365601,2.392691,13.06672174,2.638310914,8.0702,1.5998,1
0.6835,-0.55375,1.955,-0.06975,0.12275,-0.16725,6.085207289,11.89589692,8.616592714,2.883877154,0.944981448,1.687130682,4.44885,9.0123125,7.44175,1.76465,0.5211125,1.1350125,-22.9,-54.16,-17.07,-8.76,-3.56,-6.63,12.18,9.63,20.55,6.12,2.49,2.18,35.08,63.79,37.62,14.88,6.05,8.81,-0.05,4.665,5.115,0.13,0.17,0.12,3.335,3.9,6.72,0.67,0.27,0.55,5.95,15.49,10.3925,1.0425,0.5675,1.035,20,17,19,14,8,13,20,23,21,26,30,27,18,23,21,28,21,29,11,10,8,8,13,8,-1.123183474,-2.325548475,-0.238642049,-0.764119044,-2.079505012,-1.856572686,4.002791758,7.742645027,-0.572848854,2.270667216,7.464635231,4.096643162,14.998768,56.727601,31.227078,3.328645,0.363223,1.149753,13.33714528,2.258278858,8.3529,1.3451,1
1.1495,-0.4195,3.2805,-0.0655,-0.03425,-0.0205,5.231809415,10.24054538,7.887826998,2.876234474,1.193100766,2.083576193,4.40895,8.243925,6.785425,1.99025,0.619025,1.33675,-13.38,-38.3,-14.56,-8.76,-6.61,-7.64,13.38,9.88,15.85,3.87,1.19,2.38,26.76,48.18,30.41,12.63,7.8,10.02,-0.23,2.19,6.395,0.54,0.08,0.345,3.74,6.465,5.52,1.095,0.49,0.745,6.8575,14.485,10.7,1.7575,0.8175,1.065,20,18,15,14,15,10,20,22,25,26,24,30,18,23,23,30,26,30,11,6,10,8,12,8,0.052104809,-1.394727692,-0.648642387,-1.548542297,-4.096081983,-2.296819064,0.212711896,2.514247455,-0.4966942,2.19209078,20.21873867,5.253033494,11.477272,42.0179,29.191798,3.310806,0.569865,1.736684,13.03330726,2.575329303,7.962,1.5599,1
0.73125,-0.8515,3.58575,-0.3215,0.08325,-0.32575,6.402442966,9.180786608,7.281691729,2.826729161,0.911384627,2.362932381,5.2515625,8.194075,6.2443125,1.97025,0.6119375,1.5454125,-12.93,-20.58,-10.91,-8.76,-3.51,-8.19,18.34,10.94,16.85,4.03,1.2,1.87,31.27,31.52,27.76,12.79,4.71,10.06,-2.085,1.405,5.115,0.315,0.19,0.255,2.38,6.855,5.69,0.765,0.49,0.585,8.82,13.6925,11.2575,1.4025,0.685,1.1675,24,19,15,13,9,13,16,21,25,26,31,27,15,21,25,30,25,31,11,9,7,7,14,6,0.886355759,-0.488257128,-0.277884794,-1.479006411,-1.887740552,-2.135871799,0.726890917,-0.988796869,-0.901188311,1.861211488,4.383470451,3.938245516,16.610401,34.004758,26.352255,3.237504,0.335021,2.275825,13.00088551,2.569041335,8.1506,1.5534,1
1.189,-0.787,2.22625,-0.27725,0.0975,-0.10675,5.993698274,9.928022008,8.055231123,2.934763183,0.715191408,2.218418792,4.82085,8.65385,6.8129375,2.120375,0.553375,1.4192875,-17.67,-28.6,-17.72,-8.76,-1.72,-8.35,15.53,11.64,15.83,3.24,1.19,2.24,33.2,40.24,33.55,12,2.91,10.59,-0.295,3.225,3.185,0.235,0.08,0.115,3.655,5.525,5.565,1.275,0.525,0.965,7.4175,15.31,10.865,1.8275,0.99,1.85,21,19,17,10,13,11,19,21,23,30,27,28,17,21,21,30,19,29,12,9,6,6,15,9,-0.088426854,-0.81210475,-0.525203227,-1.48318656,-0.477538208,-2.131642618,1.218094529,-0.087534916,-0.429777645,1.769696573,-0.327377275,4.852347685,14.935256,39.673996,27.937175,3.475881,0.208402,1.973111,13.02263765,2.589151293,8.1427,1.5678,1
1.087,-0.54025,2.7235,-0.0595,-0.1325,-0.14625,5.680971836,10.68753117,7.691318336,2.756655537,1.166828501,2.174108654,4.502,8.3232875,6.56135,1.8172,0.636875,1.3925,-14.98,-41.75,-12.34,-8.76,-5.36,-7.74,13,9.35,20.9,3.71,1.95,2.09,27.98,51.1,33.24,12.47,7.31,9.83,1.015,2.725,1.52,0.2,0.025,0.22,2.98,5.925,5.19,0.975,0.255,0.585,6.835,14.81,11.5725,1.38,0.405,1.2025,18,18,19,8,18,11,21,22,21,32,20,29,20,23,18,32,31,32,13,9,8,7,12,7,-0.142272732,-1.661446447,0.246134477,-1.527821353,-2.814563431,-2.070816254,0.590111668,3.507290007,-0.504262263,2.477812018,9.649636693,3.918434068,13.382004,45.806077,26.629532,3.041076,0.551618,1.899255,12.65320488,2.434621431,7.7255,1.4707,1
-2.5315,-2.0065,2.6775,-0.39225,0.14575,-0.24475,5.393577917,9.533065496,5.83833827,3.503275958,1.121420723,2.133514691,3.9965,8.912325,4.3295,2.4235375,0.8645375,1.6762,-14.46,-22.17,-13.29,-8.76,-2.04,-7.26,9.11,8.8,13.09,5.52,2.82,2.61,23.57,30.97,26.38,14.28,4.86,9.87,-2.42,1.515,4.96,0.185,0.1,0.565,2.13,6.52,0.98,1,0.655,1.08,4.1975,18.0425,3.4375,1.865,1.335,2.6575,31,19,7,18,17,16,9,21,33,22,23,24,20,21,28,27,19,24,10,7,8,8,12,8,0.261757652,-0.348464966,-1.352225723,-0.973534353,0.312793497,-1.193351283,-0.13504688,-1.414966604,1.016318242,0.667162641,-0.039830255,1.402653589,14.19967,37.962152,16.50208,4.970721,0.511531,1.844715,12.53873829,3.210483347,7.7856,1.9271,1
0.88775,-2.66925,2.24725,-0.59575,0.11325,-0.422,6.322871376,9.845906354,7.89709978,2.603641572,1.322089988,2.019788603,5.8679125,7.8251375,7.2441625,1.8184125,0.72725,1.4583,-8.42,-39.69,-14.37,-8.76,-6.79,-7.12,11.97,7.76,14.23,3.65,1.75,1.71,20.39,47.45,28.6,12.41,8.54,8.83,-1.19,0.67,5.945,0.155,0.12,0.18,5.325,4.93,5.34,0.51,0.365,0.82,11.8775,14.0475,12.735,0.8875,0.775,1.7975,23,20,17,14,18,14,17,20,23,25,22,26,17,23,23,31,20,28,11,6,9,7,12,8,0.263022535,-1.486998739,-0.429603535,-1.72005183,-3.373270738,-1.927939484,-1.462473002,2.78250211,-1.170440425,2.814813894,15.89461982,3.48226866,16.306721,41.626707,26.965727,2.853547,0.704299,1.703052,13.26464028,2.302892134,8.3985,1.4298,1
1.51125,-2.36225,1.84175,-1.03225,-0.13425,-0.42975,6.956564593,8.639437912,8.092841246,2.344220006,1.444989425,1.487623083,5.3573125,7.632025,7.425575,1.7962625,0.6636625,1.0121125,-27.34,-23.98,-13.7,-8.76,-7.82,-5.32,14.23,13.82,15.66,1.55,3.34,0.86,41.57,37.8,29.36,10.31,11.16,6.18,-0.095,-5.005,5.03,0.035,0.065,-0.015,4.355,7.1,7.66,0.165,0.215,0.24,8,14.72,11.635,1.3775,0.4075,0.3525,20,24,18,16,13,21,20,16,22,22,26,19,19,18,22,29,29,31,14,9,9,7,14,8,-1.411775075,-0.142157362,-0.275122683,-1.660571332,-3.509132482,-2.075557957,5.155028131,-0.805545001,-1.206755146,1.790651087,18.04718194,3.21042907,20.271067,32.088045,27.554449,2.624363,0.842407,0.959083,13.08427802,1.864113845,8.3923,1.1105,1
1.792,-2.941,1.87225,-0.6185,-0.16225,-0.5335,6.161052345,9.312842155,7.37400959,2.686420993,1.24075277,1.797799419,5.357,7.9784,6.8326375,1.828175,0.69565,1.33675,-18.95,-27.77,-11.11,-8.76,-5.61,-6.27,11.84,7.1,16.12,3.71,2.33,1.56,30.79,34.87,27.23,12.47,7.94,7.83,2.835,-4.21,3.73,0.005,0.07,0.08,5.275,9.96,6.87,0.34,0.185,0.3,9.4875,14.425,11.5975,0.575,0.52,0.795,19,22,19,19,16,16,21,18,21,20,24,24,20,18,21,31,28,30,12,8,8,7,12,7,-0.691514553,-0.647656234,-0.088393488,-1.439717497,-2.296656317,-1.610357274,1.051274306,-0.323705022,-1.301346724,1.917792134,8.426594267,1.922529501,16.467932,38.151404,23.152535,3.03976,0.626317,1.406682,12.89822776,2.17657752,8.2373,1.3221,1
0.43675,-3.44675,1.9655,-0.4145,0.08175,-0.23625,6.198837547,9.927345916,7.121014657,3.388922358,0.990802421,2.037841612,5.0007625,8.9917375,5.9189,2.216525,0.5131625,1.308375,-14.34,-22.57,-18.97,-8.76,-5.09,-5.97,19.13,9.62,11.99,6.44,1.82,3.02,33.47,32.19,30.96,15.2,6.91,8.99,-2.425,-7.66,5.465,0.045,0.095,-0.01,2.69,8.86,3.3,0.42,0.265,0.39,7.36,19.0275,8.9625,0.8675,0.545,0.7,23,23,16,18,13,21,17,17,24,22,27,19,17,17,24,29,21,30,10,8,10,8,12,9,0.808165712,-0.101487435,-1.122750104,-0.746700671,-3.304411668,-1.326972182,1.351623252,-1.25432887,0.772687916,0.975963213,16.02174006,1.715922252,15.446535,44.172913,21.828816,4.662642,0.395349,1.683445,13.11636287,2.598656049,8.3024,1.5378,1
2.03125,-1.277,1.9765,-0.3345,0.053,0.00125,7.779080019,10.90119539,9.125386718,2.894790105,1.548551258,2.559857601,5.327875,8.61605,7.42335,1.87675,0.6961,1.5501875,-6.19,-39.13,-17.81,-8.76,-8.69,-8.75,38.33,9.55,28.48,4.76,1.89,3.47,44.52,48.68,46.29,13.52,10.58,12.22,0.775,1.835,3.075,0.105,0.095,0.45,3.575,6.42,5.505,0.725,0.295,0.46,6.955,15.1,10.725,1.095,0.5325,1.0775,20,18,18,13,9,9,20,22,22,27,31,29,18,23,22,30,26,29,10,6,9,8,11,7,2.538178112,-1.517449762,0.162306498,-1.516172537,-4.405394667,-1.887278162,9.297959095,2.669714,0.431025395,2.632733044,22.55293254,3.558074856,25.856025,48.186716,34.871694,3.39668,0.960328,2.621149,13.4730139,2.598924548,8.5659,1.5953,1
0.32325,-1.07375,2.01375,-0.5015,0.39625,-0.18825,6.621152992,9.428251611,7.7099558,2.773017806,2.013325219,2.524633525,5.3294125,8.2579375,6.357,2.037675,0.93575,1.678375,-19.79,-26.4,-22.16,-8.76,-8.69,-8.75,15.85,10.08,14.83,4.03,8.03,2.64,35.64,36.48,36.99,12.79,16.72,11.39,-1.71,0.265,3.915,0.15,0.17,0.19,3.905,7.685,5.525,0.81,0.21,0.8,8.185,15.145,10.555,1.685,0.735,1.4525,21,20,16,12,10,12,19,20,24,28,30,28,19,21,24,29,12,30,9,6,9,8,10,8,0.034295569,-0.663302651,-0.901052123,-1.307169395,-0.856132387,-1.805761258,1.025396889,-0.418517837,0.699977,1.419681541,12.63114205,2.862225863,17.577663,36.017947,25.399443,3.176452,1.684197,2.563685,12.80896748,2.800705351,8.1179,1.7376,1
