0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,-0.7033333333333333
0,1.263333333333335
0,2.7833333333333337
0,2.626666666666665
0,2.3083333333333345
0,1.9883333333333337
0,0.925
0,0.32166666666666666
0,-0.604999999999999
0,-0.7549999999999992
0,-0.9199999999999998
0,-1.0016666666666683
0,-0.7500000000000009
0,-0.666666666666667
0,-0.3366666666666672
0,-0.13833333333333298
0,0.06500000000000039
0,0.07500000000000095
0,-0.06666666666666538
0,-0.15833333333333321
0,-0.12500000000000006
0,-0.21166666666666778
0,-0.35000000000000075
0,-0.2100000000000004
0,-0.03333333333333438
0,0.08166666666666572
0,0.06333333333333274
0,-0.014999999999998903
0,0.06333333333333274
1,0.0316666666666659
1,-0.018333333333332646
1,-0.031666666666665455
1,-0.014999999999998681
1,0.06499999999999934
1,0.06
1,0.056666666666667476
1,0.06500000000000022
1,-0.006666666666668042
1,-0.011666666666666992
1,0.014999999999998848
1,-0.006666666666667487
1,-0.01833333333333409
1,-0.045000000000001095
1,-0.393333333333333
1,-1.4500000000000008
1,-4.528333333333332
1,-5.416666666666664
1,-5.423333333333332
1,-5.565
1,-2.5349999999999984
0,2.536666666666668
0,12.030000000000001
0,16.375
0,18.516666666666666
0,18.165
0,10.2
0,1.623333333333334
0,-8.843333333333334
0,-12.938333333333334
0,-15.730000000000002
0,-13.71
0,-5.361666666666668
0,1.2916666666666679
0,6.403333333333332
0,5.4366666666666665
0,5.011666666666668
0,3.459999999999999
0,1.5483333333333347
0,-0.24333333333333318
0,-1.4366666666666656
0,-0.08999999999999986
0,0.5233333333333343
0,-0.11499999999999932
0,-2.363333333333333
0,-3.2616666666666663
0,-3.660000000000001
0,-3.3099999999999996
0,-2.960000000000001
0,-2.5516666666666667
0,-1.7616666666666685
0,-2.0250000000000004
0,-2.0366666666666653
0,-2.6916666666666673
0,-2.8049999999999993
0,-2.9266666666666667
0,-2.3066666666666658
0,-1.4283333333333323
0,-1.155
0,-0.7749999999999995
0,-0.6083333333333324
1,-0.24666666666666648
1,-0.9783333333333338
1,-1.0000000000000004
1,-0.2450000000000001
1,0.40166666666666606
1,1.0233333333333332
1,1.3449999999999998
1,2.155000000000001
1,2.3433333333333346
1,1.851666666666667
1,0.7433333333333341
1,-1.7916666666666663
1,-3.5616666666666665
1,-6.231666666666667
1,-8.231666666666667
1,-8.431666666666667
1,-5.611666666666666
1,1.5583333333333318
1,7.305
1,15.450000000000001
1,21.08833333333333
0,22.513333333333335
0,12.656666666666665
0,2.1433333333333344
0,-3.6833333333333336
0,-11.32333333333333
0,-16.070000000000004
0,-18.173333333333332
0,-3.3516666666666666
0,4.205
