acc_x_mean,acc_y_mean,acc_z_mean,gyro_x_mean,gyro_y_mean,gyro_z_mean,acc_x_std,acc_y_std,acc_z_std,gyro_x_std,gyro_y_std,gyro_z_std,acc_x_aad,acc_y_aad,acc_z_aad,gyro_x_aad,gyro_y_aad,gyro_z_aad,acc_x_min,acc_y_min,acc_z_min,gyro_x_min,gyro_y_min,gyro_z_min,acc_x_max,acc_y_max,acc_z_max,gyro_x_max,gyro_y_max,gyro_z_max,acc_x_maxmin_diff,acc_y_maxmin_diff,acc_z_maxmin_diff,gyro_x_maxmin_diff,gyro_y_maxmin_diff,gyro_z_maxmin_diff,acc_x_median,acc_y_median,acc_z_median,gyro_x_median,gyro_y_median,gyro_z_median,acc_x_mad,acc_y_mad,acc_z_mad,gyro_x_mad,gyro_y_mad,gyro_z_mad,acc_x_IQR,acc_y_IQR,acc_z_IQR,gyro_x_IQR,gyro_y_IQR,gyro_z_IQR,acc_x_neg_count,acc_y_neg_count,acc_z_neg_count,gyro_x_neg_count,gyro_y_neg_count,gyro_z_neg_count,acc_x_pos_count,acc_y_pos_count,acc_z_pos_count,gyro_x_pos_count,gyro_y_pos_count,gyro_z_pos_count,acc_x_above_mean,acc_y_above_mean,acc_z_above_mean,gyro_x_above_mean,gyro_y_above_mean,gyro_z_above_mean,acc_x_peak_count,acc_y_peak_count,acc_z_peak_count,gyro_x_peak_count,gyro_y_peak_count,gyro_z_peak_count,acc_x_skewness,acc_y_skewness,acc_z_skewness,gyro_x_skewness,gyro_y_skewness,gyro_z_skewness,acc_x_kurtosis,acc_y_kurtosis,acc_z_kurtosis,gyro_x_kurtosis,gyro_y_kurtosis,gyro_z_kurtosis,acc_x_energy,acc_y_energy,acc_z_energy,gyro_x_energy,gyro_y_energy,gyro_z_energy,acc_avg_result,gyro_avg_result,acc_sma,gyro_sma,labels
-9.783,0.49400000000000005,-0.042000000000000016,-0.02349999999999999,0.38499999999999995,-0.149,1.1354959268971418,0.7413056049970215,1.5506888791759619,0.41636852666838303,1.5066701696124472,0.2619713724818038,0.7943999999999999,0.625,1.3174000000000001,0.2842,1.0565,0.1621,-11.2,-0.82,-3.4,-1.28,-1.3,-0.65,-6.67,1.77,1.48,0.62,4.21,0.69,4.529999999999999,2.59,4.88,1.9,5.51,1.3399999999999999,-10.035,0.505,0.63,0.04,0.1,-0.15,0.54,0.5700000000000001,0.66,0.16499999999999998,0.44499999999999995,0.07500000000000001,1.0274999999999999,1.035,2.2625,0.3375,0.8275,0.1375,20,5,8,8,7,17,0,15,12,12,12,3,8,10,12,12,5,9,5,3,3,3,5,5,1.3923599433643945,-0.0344907114904439,-0.9073870387796676,-1.4761329414079125,1.4043244935746257,1.107135910514479,1.635899560780019,-1.0322288965741677,-0.6110814948300818,2.3861654301029755,1.1562253701949352,3.410878584123237,19.399288,0.15871400000000002,0.48127999999999993,0.034783,0.4836559999999999,0.018166,9.943803193590671,1.1017161319864566,2.3680000000000003,0.2959,0
-10.0665,-0.20800000000000002,0.931,0.168,-0.014000000000000002,-0.08349999999999999,0.3829526733161685,0.47687105175298705,0.2814942272942733,0.13071342700732777,0.35320532272320015,0.11257330944766615,0.28115000000000007,0.4046,0.2391,0.11199999999999999,0.23040000000000002,0.09714999999999999,-10.87,-0.82,0.38,-0.06,-1.3,-0.25,-9.49,0.88,1.48,0.38,0.24,0.11,1.379999999999999,1.7,1.1,0.44,1.54,0.36,-10.05,-0.395,0.87,0.16999999999999998,0.11,-0.1,0.20999999999999908,0.24,0.185,0.11000000000000001,0.05,0.08499999999999999,0.317499999999999,0.72,0.3999999999999999,0.2025,0.105,0.14250000000000002,20,14,0,2,4,16,0,6,20,18,16,3,11,7,9,10,16,9,6,4,5,3,5,5,-0.2636372256557378,0.85254343298891,0.17878612848970737,-0.013421871513853106,-2.578879891204166,0.16939189605463256,-0.30937521843822413,-0.417801447984286,-0.6335927583412233,-1.0259981629382553,6.162175146580708,-1.0160592180251906,20.296214999999997,0.054133999999999995,0.18920000000000006,0.009061999999999999,0.024990000000000002,0.003928999999999999,10.126714268882507,0.3523075194505142,2.2941,0.1031,0
-9.982499999999998,-0.446,0.6775,0.16299999999999998,0.09700000000000002,-0.004,0.21259997648165443,0.1469489707347418,0.1428591964138116,0.10445573225055675,0.05874521257089806,0.05266877632905477,0.15849999999999992,0.11299999999999999,0.10999999999999999,0.08889999999999999,0.04940000000000001,0.0354,-10.34,-0.72,0.38,0.06,0.01,-0.12,-9.51,-0.06,0.98,0.38,0.24,0.11,0.8300000000000001,0.6599999999999999,0.6,0.32,0.22999999999999998,0.22999999999999998,-9.99,-0.445,0.655,0.11,0.08,-0.01,0.1200000000000001,0.07500000000000001,0.08000000000000007,0.03,0.034999999999999996,0.015,0.22749999999999915,0.13749999999999996,0.13749999999999996,0.11750000000000002,0.07750000000000001,0.024999999999999998,20,20,0,0,0,14,0,0,20,20,20,5,10,10,8,7,8,6,5,4,4,4,5,4,0.54663522209051,0.49609228091196556,-0.026296247216187944,1.0572576651510956,0.7837331066893873,0.6813814471890939,0.16167394398935997,0.617682538317387,-0.03968092859818162,-0.403198301996353,-0.16289702563546404,0.9450256241783714,19.939101,0.044102,0.09588299999999998,0.007496,0.0025719999999999996,0.000558,10.01752189524598,0.19970567424984884,2.2212,0.05940000000000001,0
-9.936000000000002,-0.409,0.5875,0.07850000000000001,0.05700000000000001,-0.010499999999999999,0.09921693403849956,0.08239538822045807,0.06788777504087169,0.018781639970992945,0.018734993995195195,0.0203654118544163,0.07939999999999969,0.06720000000000001,0.05225000000000002,0.01565,0.014000000000000002,0.013700000000000004,-10.07,-0.53,0.42,0.05,0.01,-0.05,-9.71,-0.25,0.7,0.11,0.1,0.04,0.35999999999999943,0.28,0.27999999999999997,0.06,0.09000000000000001,0.09,-9.945,-0.415,0.58,0.08,0.055,-0.01,0.054999999999999716,0.06,0.050000000000000044,0.015,0.0049999999999999975,0.01,0.11249999999999893,0.11499999999999999,0.07000000000000006,0.024999999999999994,0.020000000000000004,0.015,20,20,0,0,0,15,0,0,20,20,20,5,9,8,9,11,10,14,5,5,5,4,5,4,0.7167135179836147,0.2796513272241518,-0.8193894349476646,0.08161988799607169,-0.15419748144193668,0.13878439910075718,0.06575127866314956,-0.9276750419028685,0.25522921230731077,-1.039280815260876,0.8863077410085944,0.5997621609130763,19.746788000000002,0.034814000000000005,0.06995299999999999,0.001303,0.0007200000000000003,0.00010499999999999999,9.96234064898394,0.1017414049011361,2.1865,0.0308,0
-11.0885,0.3195,-0.6679999999999999,0.1595,0.36600000000000005,0.8324999999999999,2.9604649550366235,1.3248602756517383,2.4847144705176887,0.7922529583409582,1.0261500864883264,1.5990618343266154,1.8765999999999998,1.01325,1.8979999999999997,0.41224999999999995,0.6336,1.2317499999999997,-22.29,-0.53,-8.69,-2.57,-1.14,-0.03,-9.0,4.0,0.88,1.83,4.09,4.83,13.29,4.53,9.57,4.4,5.2299999999999995,4.86,-10.004999999999999,-0.36,0.575,0.08,0.06,0.005,0.11499999999999844,0.095,0.1,0.03,0.010000000000000009,0.025,0.317499999999999,0.685,0.8875,0.12,0.115,0.3975,20,14,5,2,2,9,0,6,15,18,18,10,16,5,15,5,4,5,3,6,4,4,3,2,-2.8648010340741528,1.696943468503933,-1.9662847472985687,-1.3631380703475706,2.3505652453789354,1.6765800805406255,7.611372777806917,1.4207712978504086,3.038075817862846,5.318439047146869,6.134470456147151,1.1074495728803369,26.343836999999997,0.37146699999999994,1.324006,0.13062100000000001,0.237388,0.6500110000000001,11.356925983536009,1.2737277355455106,2.705,0.3606,1
-3.492000000000001,-2.1175,-3.068,-1.5795,-0.7939999999999999,0.849,9.823669680928813,10.892982546116558,5.908277752441907,3.673071568864402,2.0922915666799407,3.624633636659021,9.1708,8.253250000000001,4.9262,3.0623500000000003,1.6204,2.8598999999999997,-22.29,-28.74,-12.96,-8.76,-5.98,-6.82,10.71,11.4,8.36,2.37,4.09,6.86,33.0,40.14,21.32,11.129999999999999,10.07,13.68,-8.36,0.33999999999999997,-3.18,0.08,-0.515,0.125,8.915,4.0649999999999995,4.105,1.4849999999999999,1.2349999999999999,2.7199999999999998,16.072499999999998,7.4799999999999995,9.395,4.205,2.3525,4.3125,11,9,12,9,11,8,9,11,8,11,9,11,9,15,9,13,11,9,3,3,5,4,4,3,-0.009566307248169236,-1.3017076039354338,0.18252559888813377,-0.9983914740038459,-0.1444346007866111,-0.20430971909208975,-1.340123294536552,0.9050022852185728,-0.8627097829707777,-0.44095724736146114,0.7531781833999514,-0.5310048830496692,21.739709999999995,24.628175000000002,8.864073999999999,3.197255,1.0016239999999998,2.7717539999999996,15.309095553972671,4.759839003548544,4.4569,1.4235000000000002,1
1.9115000000000002,-7.461,0.4914999999999997,-1.7954999999999999,-0.9164999999999999,0.48150000000000015,5.097055301838504,10.801549842499455,7.246225413965536,3.612189744462492,1.8300034836032417,3.3470991544918416,4.5095,8.402800000000003,6.58605,2.95515,1.4877999999999998,2.44735,-7.72,-28.74,-12.96,-8.76,-5.98,-6.82,10.71,11.4,8.36,2.37,1.86,6.86,18.43,40.14,21.32,11.129999999999999,7.840000000000001,13.68,0.935,-10.655,4.295,-0.71,-0.31,0.815,3.5199999999999996,3.5050000000000003,2.9,1.94,1.1,1.19,7.85,10.0775,13.3925,4.5225,2.285,2.2325,10,15,7,12,12,8,10,5,13,8,8,12,10,8,13,13,12,11,7,4,6,5,7,4,0.10923658920611898,0.006123064316109655,-0.6698011636773273,-0.8947177887388064,-0.8887391083578259,-0.11782114766905882,-1.0305975650450216,-0.27395891164450115,-1.2182079198404148,-0.5161646380695504,0.72656307638605,0.06782663364040076,5.926761,34.468,10.549871000000003,3.254347000000001,0.837777,2.286983,14.627902077504405,4.49440426778172,4.550599999999999,1.3639000000000001,1
-5.406999999999999,-5.298,2.8899999999999997,0.473,1.3954999999999997,1.167,4.313156732603164,5.276804525468041,3.5257609107822385,1.1952660791639658,1.194857627502122,0.9546470551989358,3.9739999999999993,4.473000000000001,3.039,0.9610999999999998,1.04595,0.8163,-10.82,-13.13,-4.2,-3.01,-0.36,-0.71,3.93,2.36,8.33,1.59,3.87,2.68,14.75,15.49,12.530000000000001,4.6,4.23,3.39,-6.285,-5.35,4.295,0.975,1.725,1.32,3.875,5.305,1.7149999999999999,0.4,0.8699999999999999,0.845,7.605,9.7475,4.9625,1.415,2.0549999999999997,1.4725000000000001,19,15,5,5,3,4,1,5,15,15,17,16,10,10,12,13,11,11,6,4,4,5,7,3,0.32438239586417833,0.038396876687001515,-0.5401909671773806,-1.4432003595196807,0.06093499217136966,-0.2959500282755455,-1.1123286823760328,-1.3623320086957451,-0.8675860822593586,1.3304518582758416,-1.0349357837931679,-1.011979042906123,9.567794,11.182694000000001,4.156618,0.33047799999999994,0.675021,0.45464799999999994,10.916209837970218,2.517620188655352,3.2118,0.7791000000000001,1
-8.0075,-0.04950000000000004,-3.372,0.7545000000000001,1.4999999999999998,0.741,1.7386197830463106,2.338075009489644,4.673473654574293,0.4874369189956789,1.1451724760925754,0.958706941666743,1.52225,1.79525,4.0287999999999995,0.44095000000000006,0.9899999999999999,0.8463,-10.82,-5.62,-9.2,0.06,-0.33,-0.25,-4.89,2.36,5.81,1.59,3.87,2.68,5.930000000000001,7.98,15.009999999999998,1.53,4.2,2.93,-7.725,0.5800000000000001,-5.07,0.615,1.845,0.25,1.2350000000000003,1.0899999999999999,2.85,0.41999999999999993,0.75,0.365,2.705000000000001,1.8425,6.302499999999999,0.8899999999999999,2.0,1.4625000000000001,20,5,15,0,3,5,0,15,5,20,17,15,11,15,9,9,11,7,5,4,2,5,6,3,0.012508890197681989,-1.2730356559826392,0.6585500115424868,0.14479124937537186,-0.019221707187104312,0.8246238907988145,-1.045080043252883,0.4645310529201838,-0.8185361505900008,-1.3654197010404763,-0.9362770131642995,-0.9085647390809584,13.428571,1.093809,6.642348000000001,0.16137299999999996,0.712284,0.29364,10.223143238118357,2.020518146343191,2.9824,0.6223000000000001,0
-6.1865,0.6709999999999999,-7.1325,0.1655,0.32399999999999995,0.1145,0.9408202538211003,0.5301877026110658,0.9295260889291919,0.2809710839214598,0.6850649604234622,0.2233937107440583,0.7118,0.38710000000000006,0.7315000000000002,0.24050000000000002,0.4822,0.19395,-8.93,-0.06,-9.2,-0.35,-0.46,-0.25,-4.7,2.28,-5.69,0.68,2.3,0.47,4.2299999999999995,2.34,3.509999999999999,1.03,2.76,0.72,-6.155,0.575,-7.085000000000001,0.145,0.095,0.11,0.645,0.23,0.5849999999999991,0.235,0.24000000000000002,0.21000000000000002,1.1150000000000002,0.5,1.1600000000000001,0.47500000000000003,0.4,0.38,20,1,20,6,7,6,0,19,0,14,13,13,12,9,10,10,7,9,4,6,4,5,6,4,-0.9212842630214645,1.2765894221753087,-0.5187769690499646,0.016869934238931798,1.642322853562142,-0.05598604661399066,1.3901762246225395,1.9803444609304153,-0.1369925835188779,-1.0088441701648088,1.8411177912986583,-1.2607817070455087,7.831584999999999,0.14626799999999998,10.347314999999998,0.021267,0.11485799999999999,0.012603,9.521259957824658,0.6523180368855857,2.7992,0.186,0
